Data
Joensuu,62.6010155,29.7635719,Sortavala,61.70454239999999,30.6879017,182
Hämeenlinna,60.9928787,24.4590243,Lappeenranta,61.05499289999999,28.1896628,183
Savonlinna,61.8679728,28.8863842,Viipuri,60.7139529,28.75715709999999,185
Kotka,60.4665666,26.9459403,Viipuri,60.7139529,28.75715709999999,187
Mikkeli,61.68872709999999,27.2721457,Joensuu,62.6010155,29.7635719,188
Kotka,60.4665666,26.9459403,Oulu,65.0120888,25.4650773,189
Vaasa,63.09508899999999,21.6164564,Lappeenranta,61.05499289999999,28.1896628,191
Mikkeli,61.68872709999999,27.2721457,Vaasa,63.09508899999999,21.6164564,194
Rauma,61.1308854,21.5059264,Helsinki,60.16985569999999,24.938379,194
Sortavala,61.70454239999999,30.6879017,Kuopio,62.89796999999999,27.6781725,197
Jyväskylä,62.2426034,25.7472567,Hämeenlinna,60.9928787,24.4590243,200
Kotka,60.4665666,26.9459403,Helsinki,60.16985569999999,24.938379,202
Sortavala,61.70454239999999,30.6879017,Joensuu,62.6010155,29.7635719,202
Pori,61.4851393,21.7974178,Kotka,60.4665666,26.9459403,206
Sortavala,61.70454239999999,30.6879017,Tampere,61.4977524,23.7609535,207
Vaasa,63.09508899999999,21.6164564,Rauma,61.1308854,21.5059264,210
Mikkeli,61.68872709999999,27.2721457,Rauma,61.1308854,21.5059264,211
Sortavala,61.70454239999999,30.6879017,Oulu,65.0120888,25.4650773,213
Oulu,65.0120888,25.4650773,Kotka,60.4665666,26.9459403,215
Kuopio,62.89796999999999,27.6781725,Hämeenlinna,60.9928787,24.4590243,219
Kuopio,62.89796999999999,27.6781725,Rauma,61.1308854,21.5059264,219
Kuopio,62.89796999999999,27.6781725,Kotka,60.4665666,26.9459403,223
Kuopio,62.89796999999999,27.6781725,Savonlinna,61.8679728,28.8863842,224
Joensuu,62.6010155,29.7635719,Turku,60.4518126,22.2666303,231
Hämeenlinna,60.9928787,24.4590243,Jyväskylä,62.2426034,25.7472567,232
Mikkeli,61.68872709999999,27.2721457,Savonlinna,61.8679728,28.8863842,233
Oulu,65.0120888,25.4650773,Kokkola,63.8384908,23.1304813,238
Helsinki,60.16985569999999,24.938379,Käkisalmi,60.97690590000001,26.6556854,239
Helsinki,60.16985569999999,24.938379,Uusikaupunki,60.8002023,21.4225421,239
Mikkeli,61.68872709999999,27.2721457,Jyväskylä,62.2426034,25.7472567,241
Kuopio,62.89796999999999,27.6781725,Sortavala,61.70454239999999,30.6879017,247
Hämeenlinna,60.9928787,24.4590243,Kuopio,62.89796999999999,27.6781725,258
Pori,61.4851393,21.7974178,Sortavala,61.70454239999999,30.6879017,259
Joensuu,62.6010155,29.7635719,Tampere,61.4977524,23.7609535,260
Mikkeli,61.68872709999999,27.2721457,Kuopio,62.89796999999999,27.6781725,263
Oulu,65.0120888,25.4650773,Lappeenranta,61.05499289999999,28.1896628,266
Vaasa,63.09508899999999,21.6164564,Kokkola,63.8384908,23.1304813,273
Hämeenlinna,60.9928787,24.4590243,Kokkola,63.8384908,23.1304813,276
Hämeenlinna,60.9928787,24.4590243,Vaasa,63.09508899999999,21.6164564,282
Lappeenranta,61.05499289999999,28.1896628,Oulu,65.0120888,25.4650773,284
Vaasa,63.09508899999999,21.6164564,Mikkeli,61.68872709999999,27.2721457,286
Mikkeli,61.68872709999999,27.2721457,Oulu,65.0120888,25.4650773,293
Turku,60.4518126,22.2666303,Kokkola,63.8384908,23.1304813,295
Tampere,61.4977524,23.7609535,Savonlinna,61.8679728,28.8863842,297
Lappeenranta,61.05499289999999,28.1896628,Mikkeli,61.68872709999999,27.2721457,300
Rauma,61.1308854,21.5059264,Tampere,61.4977524,23.7609535,301
Joensuu,62.6010155,29.7635719,Pori,61.4851393,21.7974178,305
Jyväskylä,62.2426034,25.7472567,Joensuu,62.6010155,29.7635719,309
Vaasa,63.09508899999999,21.6164564,Hämeenlinna,60.9928787,24.4590243,311
Hämeenlinna,60.9928787,24.4590243,Pori,61.4851393,21.7974178,317
Oulu,65.0120888,25.4650773,Hämeenlinna,60.9928787,24.4590243,319
Helsinki,60.16985569999999,24.938379,Heinola,61.2042303,26.0381008,320
Tampere,61.4977524,23.7609535,Kokkola,63.8384908,23.1304813,325
Helsinki,60.16985569999999,24.938379,Raahe,64.6846329,24.4790186,328
Viipuri,60.7139529,28.75715709999999,Kokkola,63.8384908,23.1304813,333
Lappeenranta,61.05499289999999,28.1896628,Pori,61.4851393,21.7974178,334
Oulu,65.0120888,25.4650773,Mikkeli,61.68872709999999,27.2721457,337
Turku,60.4518126,22.2666303,Savonlinna,61.8679728,28.8863842,367
Hämeenlinna,60.9928787,24.4590243,Oulu,65.0120888,25.4650773,368
Mikkeli,61.68872709999999,27.2721457,Lappeenranta,61.05499289999999,28.1896628,369
Mikkeli,61.68872709999999,27.2721457,Pori,61.4851393,21.7974178,375
Mikkeli,61.68872709999999,27.2721457,Turku,60.4518126,22.2666303,380
Pori,61.4851393,21.7974178,Hämeenlinna,60.9928787,24.4590243,386
Rauma,61.1308854,21.5059264,Pori,61.4851393,21.7974178,388
Lappeenranta,61.05499289999999,28.1896628,Turku,60.4518126,22.2666303,391
Oulu,65.0120888,25.4650773,Rauma,61.1308854,21.5059264,391
Pori,61.4851393,21.7974178,Lappeenranta,61.05499289999999,28.1896628,391
Vaasa,63.09508899999999,21.6164564,Joensuu,62.6010155,29.7635719,406
Joensuu,62.6010155,29.7635719,Oulu,65.0120888,25.4650773,419
Viipuri,60.7139529,28.75715709999999,Savonlinna,61.8679728,28.8863842,423
Mikkeli,61.68872709999999,27.2721457,Viipuri,60.7139529,28.75715709999999,426
Joensuu,62.6010155,29.7635719,Viipuri,60.7139529,28.75715709999999,426
Savonlinna,61.8679728,28.8863842,Helsinki,60.16985569999999,24.938379,432
Jyväskylä,62.2426034,25.7472567,Mikkeli,61.68872709999999,27.2721457,432
Tampere,61.4977524,23.7609535,Sortavala,61.70454239999999,30.6879017,443
Sortavala,61.70454239999999,30.6879017,Viipuri,60.7139529,28.75715709999999,464
Helsinki,60.16985569999999,24.938379,Kokkola,63.8384908,23.1304813,477
Lappeenranta,61.05499289999999,28.1896628,Helsinki,60.16985569999999,24.938379,482
Kuopio,62.89796999999999,27.6781725,Mikkeli,61.68872709999999,27.2721457,498
Tampere,61.4977524,23.7609535,Kotka,60.4665666,26.9459403,530
Lappeenranta,61.05499289999999,28.1896628,Tampere,61.4977524,23.7609535,544
Jyväskylä,62.2426034,25.7472567,Pori,61.4851393,21.7974178,551
Oulu,65.0120888,25.4650773,Jyväskylä,62.2426034,25.7472567,552
Jyväskylä,62.2426034,25.7472567,Viipuri,60.7139529,28.75715709999999,557
Pori,61.4851393,21.7974178,Jyväskylä,62.2426034,25.7472567,561
Jyväskylä,62.2426034,25.7472567,Kuopio,62.89796999999999,27.6781725,567
Sortavala,61.70454239999999,30.6879017,Helsinki,60.16985569999999,24.938379,580
Vaasa,63.09508899999999,21.6164564,Pori,61.4851393,21.7974178,582
Vaasa,63.09508899999999,21.6164564,Viipuri,60.7139529,28.75715709999999,588
Jyväskylä,62.2426034,25.7472567,Vaasa,63.09508899999999,21.6164564,609
Kuopio,62.89796999999999,27.6781725,Jyväskylä,62.2426034,25.7472567,614
Rauma,61.1308854,21.5059264,Turku,60.4518126,22.2666303,620
Kuopio,62.89796999999999,27.6781725,Vaasa,63.09508899999999,21.6164564,626
Viipuri,60.7139529,28.75715709999999,Kotka,60.4665666,26.9459403,629
Joensuu,62.6010155,29.7635719,Kuopio,62.89796999999999,27.6781725,629
Oulu,65.0120888,25.4650773,Joensuu,62.6010155,29.7635719,641
Turku,60.4518126,22.2666303,Sortavala,61.70454239999999,30.6879017,650
Pori,61.4851393,21.7974178,Joensuu,62.6010155,29.7635719,654
Jyväskylä,62.2426034,25.7472567,Oulu,65.0120888,25.4650773,667
Hämeenlinna,60.9928787,24.4590243,Viipuri,60.7139529,28.75715709999999,677
Pori,61.4851393,21.7974178,Mikkeli,61.68872709999999,27.2721457,691
Jyväskylä,62.2426034,25.7472567,Turku,60.4518126,22.2666303,701
Lappeenranta,61.05499289999999,28.1896628,Viipuri,60.7139529,28.75715709999999,711
Pori,61.4851393,21.7974178,Vaasa,63.09508899999999,21.6164564,715
Vaasa,63.09508899999999,21.6164564,Kuopio,62.89796999999999,27.6781725,720
Viipuri,60.7139529,28.75715709999999,Sortavala,61.70454239999999,30.6879017,738
Mikkeli,61.68872709999999,27.2721457,Tampere,61.4977524,23.7609535,742
Viipuri,60.7139529,28.75715709999999,Rauma,61.1308854,21.5059264,768
Oulu,65.0120888,25.4650773,Pori,61.4851393,21.7974178,771
Tampere,61.4977524,23.7609535,Lappeenranta,61.05499289999999,28.1896628,805
Turku,60.4518126,22.2666303,Kotka,60.4665666,26.9459403,806
Vaasa,63.09508899999999,21.6164564,Jyväskylä,62.2426034,25.7472567,814
Hämeenlinna,60.9928787,24.4590243,Tampere,61.4977524,23.7609535,829
Jyväskylä,62.2426034,25.7472567,Tampere,61.4977524,23.7609535,846
Pori,61.4851393,21.7974178,Viipuri,60.7139529,28.75715709999999,869
Hämeenlinna,60.9928787,24.4590243,Turku,60.4518126,22.2666303,872
Kuopio,62.89796999999999,27.6781725,Turku,60.4518126,22.2666303,872
Tampere,61.4977524,23.7609535,Rauma,61.1308854,21.5059264,897
Vaasa,63.09508899999999,21.6164564,Turku,60.4518126,22.2666303,897
Kuopio,62.89796999999999,27.6781725,Viipuri,60.7139529,28.75715709999999,902
Oulu,65.0120888,25.4650773,Viipuri,60.7139529,28.75715709999999,925
Tampere,61.4977524,23.7609535,Joensuu,62.6010155,29.7635719,930
Oulu,65.0120888,25.4650773,Kuopio,62.89796999999999,27.6781725,942
Viipuri,60.7139529,28.75715709999999,Jyväskylä,62.2426034,25.7472567,949
Joensuu,62.6010155,29.7635719,Helsinki,60.16985569999999,24.938379,950
Turku,60.4518126,22.2666303,Lappeenranta,61.05499289999999,28.1896628,954
Tampere,61.4977524,23.7609535,Hämeenlinna,60.9928787,24.4590243,972
Pori,61.4851393,21.7974178,Rauma,61.1308854,21.5059264,977
Viipuri,60.7139529,28.75715709999999,Mikkeli,61.68872709999999,27.2721457,989
Viipuri,60.7139529,28.75715709999999,Hämeenlinna,60.9928787,24.4590243,1004
